state,city,date,aqi,pm2.5,pm10,no2,so2,o3
Maharashtra,Nagpur,10-04-2019,414,134.16,251.6,40.1,22,0.52
Maharashtra,Nagpur,24-04-2019,449,50.68,115.27,21.22,50.68,175.68
Maharashtra,Nagpur,08-05-2019,415,2.34,17.13,6.27,4.09,33.75
Maharashtra,Nagpur,25-05-2019,62,103.68,330.73,145.82,10.01,2.51
Maharashtra,Nagpur,08-06-2019,474,128.11,42.15,127.68,76.65,86.61
Maharashtra,Nagpur,15-06-2019,177,114.16,201.34,96.75,97.03,184.44
Maharashtra,Nagpur,26-06-2019,381,156.9,152.58,31.13,62.61,177.06
Maharashtra,Nagpur,08-07-2019,191,110.98,392.63,85.31,62.9,195.11
Maharashtra,Nagpur,09-07-2019,75,135.74,327.71,120.04,41.655,142.325
Maharashtra,Nagpur,19-07-2019,107,45.8,358.82,135.21,72.2,148.33
Maharashtra,Nagpur,04-08-2019,271,56.07,224.1,145.5,95.24,28.35
Maharashtra,Nagpur,06-09-2019,258,75.35,206.71,51.08,25.87,26.67
Maharashtra,Nagpur,08-09-2019,163,67.1,175,81.63,14.41,51.38
Maharashtra,Nagpur,12-09-2019,205,274.04,170.78,49.01,62.68,196.59
Maharashtra,Nagpur,22-09-2019,436,177.23,387.75,173.61,37.14,187.22
Maharashtra,Nagpur,25-09-2019,338,126.54,300.18,10.79,84.35,197.73
Maharashtra,Nagpur,09-10-2019,473,137.86,23.97,86.43,35.82,186.79
Maharashtra,Nagpur,24-10-2019,324,240.99,367.05,168.68,33.7,66.77
Maharashtra,Nagpur,27-10-2019,431,160.325,52.605,81.275,49,173.26
Maharashtra,Nagpur,29-10-2019,273,213.3,202.595,49.725,75.855,52.775
Maharashtra,Nagpur,07-11-2019,281,270.59,295.78,19.66,75.51,157.67
Maharashtra,Nagpur,09-11-2019,323,45.74,238.26,93.1,66.3,84.2
Maharashtra,Nagpur,11-11-2019,405,179.78,338.76,31.86,80.68,163.88
Maharashtra,Nagpur,23-11-2019,429,164.61,260.09,196.68,96.74,105.3
Maharashtra,Nagpur,26-11-2019,401,265.51,272.16,186.78,58.51,46.16
Maharashtra,Nagpur,21-12-2019,353,217.29,104.21,174.87,22.86,49.21
Maharashtra,Nagpur,22-12-2019,310,77.33,245.5,95.12,64.19,81.02
Maharashtra,Nagpur,31-12-2019,369,95.14,133.48,90.81,18.98,33.09
Maharashtra,Nagpur,01-01-2020,381,299.21,386.76,159.16,0.29,28.36
Maharashtra,Nagpur,02-01-2020,479,41.57,65.12,31.32,35.85,17.89
Maharashtra,Nagpur,22-01-2020,42,49.48,177.09,93.34,71.9,162.7
Maharashtra,Nagpur,26-01-2020,138,94.3,138.94,34.72,54.37,176.58
Maharashtra,Nagpur,03-02-2020,322,264.71,180.59,110.7,34.12,113.01
Maharashtra,Nagpur,04-02-2020,247,115.96,241.6,106.97,57.12,17.5
Maharashtra,Nagpur,02-03-2020,186,109.36,315.27,33.05,64.38,198.62
Maharashtra,Nagpur,05-03-2020,37,142.83,74.63,117.82,84.03,113.21
Maharashtra,Nagpur,15-03-2020,145,9.82,251.7,133.25,83.59,123.15
Maharashtra,Nagpur,18-03-2020,293,250.94,390.56,167.59,40.05,182.21
Maharashtra,Nagpur,09-04-2020,315,226.49,222.68,185.85,70.14,105.41
Maharashtra,Nagpur,13-04-2020,19,123.83,298.81,101.1,24.3,105.86
Maharashtra,Nagpur,15-04-2020,262,88.36,324.62,140.91,59.27,169.16
Maharashtra,Nagpur,24-04-2020,178,297.56,355.07,72.78,48.03,42.34
Maharashtra,Nagpur,25-04-2020,432,267.28,99.34,178.24,26.34,153.9
Maharashtra,Nagpur,10-05-2020,330,189.9,184.01,151.12,60.41,105.89
Maharashtra,Nagpur,22-05-2020,61,264.91,136.91,108.45,35.19,127.05
Maharashtra,Nagpur,01-06-2020,219,167.48,248.75,153.05,13.46,172.91
Maharashtra,Nagpur,03-06-2020,110,46.11,189.93,193.35,36.85,97.24
Maharashtra,Nagpur,07-06-2020,268,294.32,64.23,13.92,82.25,60.28
Maharashtra,Nagpur,15-06-2020,121,40.18,193.67,98.23,39.47,117.37
Maharashtra,Nagpur,16-06-2020,122,264.89,60.43,184,3.94,156.76
Maharashtra,Nagpur,25-06-2020,72,99.43,43.94,170.77,21.82,172.62
Maharashtra,Nagpur,03-07-2020,455,237.97,382.7,82.56,49,161.6
Maharashtra,Nagpur,22-07-2020,304,94.33,92.24,108.06,66.44,40.26
Maharashtra,Nagpur,06-08-2020,224,259.49,154.48,114.19,65.77,60.93
Maharashtra,Nagpur,07-08-2020,254,295.17,89.72,109.95,91.56,93.65
Maharashtra,Nagpur,16-08-2020,104,131.95,178.16,125.03,5.7,157.24
Maharashtra,Nagpur,25-08-2020,468,161.1,8.27,166.25,54.45,184.54
Maharashtra,Nagpur,30-08-2020,120,134.14,205.59,136.46,77.5,11.53
Maharashtra,Nagpur,04-09-2020,400.5,151.2,315.475,110.03,90.98,157.535
Maharashtra,Nagpur,07-10-2020,319,129.09,273.66,145.59,10.87,129.45
Maharashtra,Nagpur,20-11-2020,466,182.09,101.13,15.12,39.59,120.16
Maharashtra,Nagpur,29-11-2020,190,70.63,361.7,187.69,69.86,112.29
Maharashtra,Nagpur,11-12-2020,168,176.45,326.06,111.53,4.06,48.93
Maharashtra,Nagpur,12-12-2020,192,64.64,280.53,55.63,50.16,30.21
Maharashtra,Nagpur,18-12-2020,296,164.61,396.57,194.9,56.52,88.32
Maharashtra,Nagpur,06-01-2021,396,177.86,174.58,184.31,54.46,137.95
Maharashtra,Nagpur,11-01-2021,394,24.28,131.28,183.31,72.78,111.02
Maharashtra,Nagpur,16-01-2021,79,293.03,161.69,50.33,57.33,168.09
Maharashtra,Nagpur,22-01-2021,87,265.86,145.31,99.08,28.96,130.82
Maharashtra,Nagpur,27-01-2021,251,203.54,348.74,101.22,8.23,123.05
Maharashtra,Nagpur,03-02-2021,180,167.83,234.27,49.37,38.48,88.69
Maharashtra,Nagpur,17-02-2021,390,58.46,154.52,37.42,4.05,148.48
Maharashtra,Nagpur,21-02-2021,485,70.83,131.32,113.25,52.15,87.68
Maharashtra,Nagpur,12-03-2021,182,221,386.52,106.44,99.35,41.64
Maharashtra,Nagpur,20-03-2021,364,205.4,382.03,98.72,52.21,198.83
Maharashtra,Nagpur,27-03-2021,477,48.2,356.13,6.84,99.37,79.81
Maharashtra,Nagpur,05-04-2021,178,99.97,234.98,96.14,20.05,113.32
Maharashtra,Nagpur,01-05-2021,376,186.6,260.77,158.82,8.32,83.44
Maharashtra,Nagpur,04-05-2021,213,256.04,233.82,120.99,18.32,23.18
Maharashtra,Nagpur,05-05-2021,232,210.14,109.57,32.07,48.07,1.48
Maharashtra,Nagpur,23-05-2021,36,133.51,109.96,70.87,42.03,19.3
Maharashtra,Nagpur,12-06-2021,54,156.36,368.57,185.58,14.09,28.92
Maharashtra,Nagpur,14-06-2021,279,84.42,201.35,40.59,90.69,23.16
Maharashtra,Nagpur,18-06-2021,271,268.27,130.34,192.15,11.97,110.21
Maharashtra,Nagpur,19-06-2021,61,243.21,13.47,124.59,23.79,107.19
Maharashtra,Nagpur,27-06-2021,426,200.62,52.55,32.2,56.21,112.67
Maharashtra,Nagpur,06-07-2021,271,218.08,142.35,12.11,29.38,71.07
Maharashtra,Nagpur,07-07-2021,373,228.28,18.72,162.14,61.03,37.13
Maharashtra,Nagpur,22-07-2021,231,123.43,106.19,55.08,97.42,85.03
Maharashtra,Nagpur,27-07-2021,401,5.17,107.58,67.73,46.94,63.85
Maharashtra,Nagpur,29-07-2021,168,82,63.08,138.95,59.61,140.16
Maharashtra,Nagpur,30-07-2021,100,274.68,43.8,137.3,33.01,83.64
Maharashtra,Nagpur,04-08-2021,169,110.39,210.49,160.95,25.91,34.84
Maharashtra,Nagpur,09-08-2021,302,86.58,268.15,112.16,10.56,26.1
Maharashtra,Nagpur,10-08-2021,245,97.66,250.25,59.8,44.86,63.87
Maharashtra,Nagpur,14-08-2021,297,296.57,168.93,43.49,17.49,84.92
Maharashtra,Nagpur,25-08-2021,158,56.3,137.95,101.14,88.85,143.97
Maharashtra,Nagpur,06-09-2021,145,245.62,386.83,119.83,42.2,142.88
Maharashtra,Nagpur,11-09-2021,415,175.65,95.61,25.57,35.26,164.47
Maharashtra,Nagpur,18-09-2021,346,211.89,71.28,180.85,78.63,137.03
Maharashtra,Nagpur,13-10-2021,129,255.55,163.98,46.44,94.03,26.2
Maharashtra,Nagpur,29-10-2021,2,126.16,361.9,143.09,6.22,60.51
Maharashtra,Nagpur,02-11-2021,180,100.38,72.46,11.73,23.3,130.08
Maharashtra,Nagpur,08-12-2021,475,168.78,37.74,113.68,50.22,110.16
Maharashtra,Nagpur,07-01-2022,64,46.04,283.58,174.92,43.39,73.39
Maharashtra,Nagpur,10-01-2022,7,298.27,371.67,20.7,81.01,84.72
Maharashtra,Nagpur,15-01-2022,316,237.74,193.66,132.57,21.62,165.53
Maharashtra,Nagpur,21-01-2022,146,35.95,127.72,141.93,42.98,182.14
Maharashtra,Nagpur,23-01-2022,94,77.77,108.02,14.43,1.98,162.9
Maharashtra,Nagpur,30-01-2022,362,38.93,23.19,142.72,30.47,116.43
Maharashtra,Nagpur,03-02-2022,351,172.25,171.79,10.43,8.71,81.86
Maharashtra,Nagpur,16-02-2022,268,179.37,188.24,89.33,51.6,42.57
Maharashtra,Nagpur,23-02-2022,408,138.37,182.77,36.29,17.87,12.49
Maharashtra,Nagpur,12-03-2022,200.5,202.09,186.335,130.445,30.76,54.09
Maharashtra,Nagpur,28-03-2022,129,132.2,280.76,24.28,21.11,48.32
Maharashtra,Nagpur,07-04-2022,416,27.44,318.56,44.59,92.6,18.56
Maharashtra,Nagpur,15-04-2022,344,221.42,389.4,101.79,41.55,21.65
Maharashtra,Nagpur,17-04-2022,395,12.21,38.39,8.1,73.56,140.79
Maharashtra,Nagpur,23-04-2022,489,224.07,205,169.61,81.01,184.39
Maharashtra,Nagpur,02-05-2022,224,228.32,224.04,91.85,68.03,39.53
Maharashtra,Nagpur,11-05-2022,206,70.7,377.72,136.33,66.67,2.57
Maharashtra,Nagpur,16-05-2022,287.5,170.525,296.635,77.9,54.485,77.71
Maharashtra,Nagpur,02-07-2022,373,177.15,393.47,23.01,6.28,171.92
Maharashtra,Nagpur,03-07-2022,316,194.775,183.52,168.02,34.92,155.18
Maharashtra,Nagpur,08-07-2022,38,111.07,157.83,36.78,53.63,190.82
Maharashtra,Nagpur,18-07-2022,460,155.31,222.56,78.61,86.27,50.09
Maharashtra,Nagpur,03-08-2022,453,115.97,178.01,69.84,81.81,72.36
Maharashtra,Nagpur,04-08-2022,161,225.1,45.54,176.06,48.83,90.05
Maharashtra,Nagpur,05-09-2022,256,22.09,9.57,37.39,98.95,102.95
Maharashtra,Nagpur,06-09-2022,453,131.66,53.28,195.25,2.85,61.01
Maharashtra,Nagpur,14-09-2022,476,63.82,132.63,117.86,4.88,13.05
Maharashtra,Nagpur,06-10-2022,195,6.86,384.4,86.45,3.2,116.02
Maharashtra,Nagpur,05-11-2022,259,180.06,303.26,135.03,95.72,81.75
Maharashtra,Nagpur,06-11-2022,199,148.83,197.06,35.55,90.15,76.8
Maharashtra,Nagpur,20-11-2022,300,243.32,182.57,196.83,7.65,79.45
Maharashtra,Nagpur,08-12-2022,99,77.94,95.74,4.59,26.35,185.34
Maharashtra,Nagpur,10-12-2022,368,97.96,71.38,138.86,17.56,128.71
Maharashtra,Nagpur,12-12-2022,336,272.38,190.82,59.09,5.36,23.04
Maharashtra,Nagpur,28-12-2022,455,89.09,67.98,32.06,44.53,38.39
Maharashtra,Pune,03-01-2015,355,287.36,396.56,73.91,64.17,8.21
Maharashtra,Pune,07-01-2015,268,140.15,210.19,196.65,41.77,196.38
Maharashtra,Pune,13-01-2015,76,38.76,123.97,175.47,56.63,97.53
Maharashtra,Pune,19-01-2015,247,1.63,14.67,124.54,33.22,10.21
Maharashtra,Pune,23-02-2015,130.5,220.34,324.705,140.415,48.39,159.695
Maharashtra,Pune,17-03-2015,202,173.11,184.51,133.54,76.16,71.46
Maharashtra,Pune,27-03-2015,100,212.68,337.46,10.47,94.1,98.99
Maharashtra,Pune,14-04-2015,301,75,209.04,21.97,72.2,81.45
Maharashtra,Pune,16-04-2015,62,284.49,101,174.37,61.56,15.08
Maharashtra,Pune,25-04-2015,366,277.78,383.17,188.17,50.82,66.72
Maharashtra,Pune,03-05-2015,319,295.08,381.25,153.85,14.49,87.55
Maharashtra,Pune,04-05-2015,45,205.88,78.2,197.39,7.13,181.63
Maharashtra,Pune,02-06-2015,213,150.44,342.23,153.93,98.16,90.09
Maharashtra,Pune,17-07-2015,204,161.29,398.87,127.59,96.47,75.31
Maharashtra,Pune,22-07-2015,499,162.35,299.34,134.75,44.13,54.98
Maharashtra,Pune,23-07-2015,222,148,225.87,190.29,34.51,22.13
Maharashtra,Pune,21-08-2015,432,250.86,292.84,164.97,72.73,65.38
Maharashtra,Pune,01-09-2015,139.5,137.735,226.665,133.05,75.865,21.985
Maharashtra,Pune,05-09-2015,41,125.42,216.19,198.02,89.24,122.62
Maharashtra,Pune,19-09-2015,108,249.67,248.44,58.28,27.04,163.05
Maharashtra,Pune,25-09-2015,471,240.26,380.99,198.42,83.42,165.01
Maharashtra,Pune,09-10-2015,195,146.57,132.89,63.82,10.32,104.7
Maharashtra,Pune,20-10-2015,55,42.14,352.32,124.65,0.42,65.31
Maharashtra,Pune,23-10-2015,422,68.55,93.08,40.49,17.25,58.23
Maharashtra,Pune,23-11-2015,96,64.2,126.29,80.31,57.29,170.57
Maharashtra,Pune,04-12-2015,409,236.79,294.47,49.04,44.94,3.03
Maharashtra,Pune,14-12-2015,175,59.58,305.89,51.67,31.73,186.72
Maharashtra,Pune,07-01-2016,481,103.12,102.48,118.9,44.35,165.96
Maharashtra,Pune,20-01-2016,402,22.47,253.01,10.82,62.33,98.67
Maharashtra,Pune,21-01-2016,198,17.11,141.73,130.79,2.92,58.79
Maharashtra,Pune,25-01-2016,290,215.09,328.87,152.72,13.01,128.4
Maharashtra,Pune,26-01-2016,365,125.17,113.38,19.75,17.79,87.95
Maharashtra,Pune,28-01-2016,275,226.47,108.74,36.07,81.57,143.45
Maharashtra,Pune,02-02-2016,243,251,37,156.29,51.77,4.05
Maharashtra,Pune,04-03-2016,397,186.61,299.75,133.66,3.49,31.28
Maharashtra,Pune,11-03-2016,272,237.2833333,264.4033333,133.8466667,63.93666667,95.63
Maharashtra,Pune,15-03-2016,460,44.12,255.62,120.44,51.9,137.7
Maharashtra,Pune,22-03-2016,342,117.17,326.95,20.2,6.37,75.03
Maharashtra,Pune,24-03-2016,277,30.04,209.4,153.2,87.58,68.91
Maharashtra,Pune,28-03-2016,368,236.37,93.41,94.25,51.07,142.81
Maharashtra,Pune,06-04-2016,464,140.39,330.75,67.45,56.57,75.26
Maharashtra,Pune,29-04-2016,323,12.52,66.53,152.53,89.97,198.79
Maharashtra,Pune,18-05-2016,296,265.27,305.11,12.86,83.07,87.93
Maharashtra,Pune,22-05-2016,343,251.89,286.57,155.98,50.86,152.89
Maharashtra,Pune,29-05-2016,247,122.285,150.79,91.62,50.38,106.57
Maharashtra,Pune,14-06-2016,302,169.03,104.39,170.18,74.11,98.77
Maharashtra,Pune,10-07-2016,360,74.05,43.92,67.35,42.62,143.23
Maharashtra,Pune,16-07-2016,10,6.12,305.31,109.9,91.06,64.17
Maharashtra,Pune,19-07-2016,482,257.54,270.6,138.74,44.54,167.67
Maharashtra,Pune,26-07-2016,16,96.25,361.69,6.9,83.89,190.48
Maharashtra,Pune,31-07-2016,28,206.24,25.41,53.82,85.21,81.13
Maharashtra,Pune,09-08-2016,382,198,362.2,11.4,12.13,132.44
Maharashtra,Pune,11-08-2016,275,176.95,179.38,60.56,11.17,157.84
Maharashtra,Pune,17-08-2016,444,180.77,388.04,59.96,17.95,41.08
Maharashtra,Pune,20-08-2016,212,260.6,154.92,127.24,76.95,156.6
Maharashtra,Pune,27-08-2016,60,211.2,145.57,47.53,26.42,69.17
Maharashtra,Pune,08-09-2016,233,81.41,261.28,97.16,94.66,81.63
Maharashtra,Pune,08-10-2016,92,264.33,302.13,191.01,58.16,75.6
Maharashtra,Pune,09-10-2016,382,266.57,359.42,189.31,10.38,152.44
Maharashtra,Pune,15-10-2016,398.5,81.815,220.225,49.37,39.765,7.585
Maharashtra,Pune,25-10-2016,330,195.76,247.15,90.75,35.57,85.88
Maharashtra,Pune,04-11-2016,493,184.57,221.39,179.76,75.76,189.99
Maharashtra,Pune,28-11-2016,149,120.04,360.17,195.15,29.6,92.3
Maharashtra,Pune,01-12-2016,331,141,368.94,122.67,13.96,193.76
Maharashtra,Pune,14-12-2016,216,4.17,302.57,58.5,14.59,100.35
Maharashtra,Pune,18-12-2016,404,123.99,371.14,171.49,55.41,175.97
Maharashtra,Pune,24-12-2016,160,45.43,242.46,6.09,29.09,29.56
Maharashtra,Pune,27-12-2016,205,81.63,68.17,186.37,30.82,33.43
Maharashtra,Pune,28-12-2016,349,135.54,1.01,78.03,47.83,161.99
Maharashtra,Pune,01-02-2017,459,149.47,23.74,140.16,67.56,174.25
Maharashtra,Pune,02-02-2017,197,108.78,303.45,123.61,52.1,48.61
Maharashtra,Pune,08-02-2017,385,194.14,50.75,25.81,85.66,145.54
Maharashtra,Pune,10-02-2017,39,208.49,352.26,96.55,81.5,184.42
Maharashtra,Pune,12-02-2017,42,51.48,278.85,116.3,45.63,184.22
Maharashtra,Pune,21-02-2017,264,75.88,278.86,145.94,18.47,198.28
Maharashtra,Pune,01-04-2017,412,183.98,189.72,160.4,98.28,28.82
Maharashtra,Pune,15-04-2017,395,184.11,247.38,15.84,79.64,130.17
Maharashtra,Pune,23-04-2017,339,203.95,146.15,152.78,94.73,178.29
Maharashtra,Pune,16-05-2017,258,94.02,1.9,35.02,45.65,192.72
Maharashtra,Pune,18-05-2017,250,89.38,254.98,180.62,21.03,154.43
Maharashtra,Pune,21-05-2017,322,262.63,335.2,179.86,13.14,117.53
Maharashtra,Pune,10-06-2017,19,103.66,331.02,175.13,51.23,150.07
Maharashtra,Pune,22-06-2017,425,207.39,176.59,13.91,46.43,160.78
Maharashtra,Pune,27-07-2017,76,296.57,378.77,16.29,16.09,168.17
Maharashtra,Pune,30-07-2017,187,155.53,189.59,133.78,36.98,134.77
Maharashtra,Pune,16-08-2017,198,27.84,388.83,133.57,44.53,14.59
Maharashtra,Pune,01-09-2017,239,31.395,194.235,124.315,32.805,110.53
Maharashtra,Pune,02-09-2017,500,35.45,99.44,161.07,16.9,180.52
Maharashtra,Pune,29-09-2017,359,295.38,266.92,131.35,8.05,12.85
Maharashtra,Pune,04-10-2017,402,221.32,221.74,94.32,98.87,20.95
Maharashtra,Pune,10-10-2017,357,249,201.5,186.8,57.51,69.83
Maharashtra,Pune,18-10-2017,240,90.31,82.06,145.07,56.24,108.63
Maharashtra,Pune,27-10-2017,212,200.55,198.56,88.76,96.9,153.02
Maharashtra,Pune,01-11-2017,62,203.63,184.29,159.09,42.49,2.49
Maharashtra,Pune,23-11-2017,450,6.52,57.11,3.14,2.07,165.38
Maharashtra,Pune,13-12-2017,342,184.62,106.76,181.16,87.61,194.32
Maharashtra,Pune,14-12-2017,335.5,163.26,207.21,119.54,49.72,128.43
Maharashtra,Pune,31-12-2017,67,76.13,154.47,128.54,44.28,56.32
Maharashtra,Pune,12-01-2018,464,59.68,121.6,146.86,68.56,18.58
Maharashtra,Pune,16-01-2018,492,290.03,19.78,4.23,33.02,25.19
Maharashtra,Pune,29-01-2018,60,5.64,343.22,117.43,59.23,198.36
Maharashtra,Pune,30-01-2018,477,88.44,40.14,194.14,90.31,178.56
Maharashtra,Pune,25-02-2018,58,292.52,90.91,38.08,29.85,8.44
Maharashtra,Pune,26-02-2018,452,61.5,278.44,81.85,81.68,106.5
Maharashtra,Pune,10-03-2018,61,267.33,338.06,132.68,57.47,17.14
Maharashtra,Pune,26-04-2018,493,91.72,192.09,51.94,39.24,76.07
Maharashtra,Pune,08-05-2018,362,223.59,274.13,180.04,18.16,194.14
Maharashtra,Pune,22-05-2018,174,234.61,359.4,80.53,7.64,50.9
Maharashtra,Pune,26-05-2018,172.5,97.03,247.895,56.06,46.87,119.88
Maharashtra,Pune,29-05-2018,150,41.43,386.62,174.82,28.87,33.76
Maharashtra,Pune,07-06-2018,318,107.91,21.91,127.76,42.99,46.37
Maharashtra,Pune,15-06-2018,203,181.02,178.6,95.41,25.16,110.07
Maharashtra,Pune,26-06-2018,197,142.17,317.465,125.61,49.58,70.95
Maharashtra,Pune,10-07-2018,171,122.59,297.28,159.32,49.785,58.61
Maharashtra,Pune,21-07-2018,91,75.86,197.04,164.17,1.75,63.76
Maharashtra,Pune,23-07-2018,204,100.2,342.14,27.29,7.52,151.08
Maharashtra,Pune,29-07-2018,469,2.29,19.7,72.7,45.86,24.64
Maharashtra,Pune,18-08-2018,284,296.2,281.55,178.01,18.12,177.91
Maharashtra,Pune,02-09-2018,94,209.94,398.95,137.96,90.27,68.68
Maharashtra,Pune,09-09-2018,12,279.19,126.64,117.94,8.65,171.77
Maharashtra,Pune,12-09-2018,364,93.54,40.73,125.82,52.14,88.77
Maharashtra,Pune,19-09-2018,233,20.88,305.81,67.46,19.89,60.92
Maharashtra,Pune,04-11-2018,119,113.47,204.95,193.21,39.63,137.96
Maharashtra,Pune,22-11-2018,341,99.31,334.14,189.02,48.61,162.46
Maharashtra,Pune,23-11-2018,42,15.36,343,112.8,83.03,43.13
Maharashtra,Pune,06-12-2018,442,154.56,7.19,192.8,12.31,176.43
Maharashtra,Pune,07-12-2018,93,56.87,132.59,182.09,46.03,9.98
Maharashtra,Pune,15-12-2018,17,299.61,58.58,69.35,3.36,129.91
Maharashtra,Pune,25-12-2018,29,35.74,291.25,19.58,5.86,145.94
Maharashtra,Pune,12-01-2019,174,87.2,257.55,81.29,5.66,83.84
Maharashtra,Pune,26-01-2019,382,191.26,339.61,178.18,34.17,117.76
Maharashtra,Pune,01-02-2019,230.5,174.78,89.87,90.05,86.59,74.67
Maharashtra,Pune,16-02-2019,196,227.12,136.95,165.4,29.25,60.06
Maharashtra,Pune,09-03-2019,439,206.11,209.68,126.09,74.96,194.62
Maharashtra,Pune,07-04-2019,244,121.31,14.75,90.31,30.13,26.86
Maharashtra,Pune,10-04-2019,357,294.41,301.23,179.9,7.28,115.47
Maharashtra,Pune,22-04-2019,92,245.67,325.4,110.78,68.71,127.52
Maharashtra,Pune,24-04-2019,9,189.1,80.78,160.32,60.31,77.87
Maharashtra,Pune,10-05-2019,22,26.56,129.37,172.11,35.73,1.25
Maharashtra,Pune,13-05-2019,68,170.93,367.52,96.18,68.34,111.53
Maharashtra,Pune,23-05-2019,151,1.8,395.9,40.28,54.73,150.76
Maharashtra,Pune,06-06-2019,90,297.16,315.8,82.16,76.08,138.85
Maharashtra,Pune,09-07-2019,22,167.88,389.26,157.95,30.09,134.63
Maharashtra,Pune,13-07-2019,29,9.32,127.68,39.31,35.84,163.99
Maharashtra,Pune,24-07-2019,370,226.67,279.66,37.59,21.41,50.31
Maharashtra,Pune,30-07-2019,482,273.77,233.74,101.36,5.19,115.59
Maharashtra,Pune,09-09-2019,480,271.05,390,30.17,38.13,14.28
Maharashtra,Pune,25-09-2019,412,70.26,253.39,35.36,10.98,175.78
Maharashtra,Pune,26-09-2019,54,46.82,396.55,50.14,26.35,164.23
Maharashtra,Pune,28-09-2019,58,183.01,270.41,104.06,87.89,165.59
Maharashtra,Pune,01-10-2019,293,298.58,209.52,33.15,2.33,40.8
Maharashtra,Pune,06-10-2019,71,237.22,222.94,82.44,17.84,103.7
Maharashtra,Pune,13-10-2019,165,64.78,367.73,24.92,55.57,73.39
Maharashtra,Pune,27-10-2019,122,267.29,222.75,116.93,53.06,86.27
Maharashtra,Pune,29-10-2019,414,140.09,116.5,42.65,86.61,129.13
Maharashtra,Pune,30-10-2019,444,271.6,303.38,161.17,38.58,106.61
Maharashtra,Pune,01-11-2019,180,96.42,295.58,196.21,80.36,131.87
Maharashtra,Pune,06-11-2019,492,59.95,161.02,1.41,16.11,116.88
Maharashtra,Pune,08-11-2019,36,105.4,100.55,89.6,95.12,170.26
Maharashtra,Pune,02-12-2019,21,28.32,46.92,124.12,42.55,0.27
Maharashtra,Pune,09-12-2019,377,246.29,6.71,138.6,12.89,10.45
Maharashtra,Pune,11-12-2019,315,143.22,343.71,145.65,23.58,65.48
Maharashtra,Pune,18-12-2019,93,164.79,85.76,75.09,58.05,42.81
Maharashtra,Pune,30-12-2019,422,208.12,295.58,139.53,19,35.98
Maharashtra,Pune,09-01-2020,124,95.69,53.56,109.57,6.61,8.96
Maharashtra,Pune,17-03-2020,141,132.7,289.13,118.09,1.04,115.83
Maharashtra,Pune,20-03-2020,145,258.11,370.51,135.91,26.26,26.98
Maharashtra,Pune,01-04-2020,235,145.03,255.71,89.22,94.62,155.06
Maharashtra,Pune,04-04-2020,434,221.39,260.01,182.69,76.97,170.76
Maharashtra,Pune,07-04-2020,291,254.34,241.83,100.44,91.48,178.69
Maharashtra,Pune,08-04-2020,136,202.45,97.83,74.06,5.14,130.26
Maharashtra,Pune,09-04-2020,443,187.18,181.01,59.48,69.97,33.44
Maharashtra,Pune,18-04-2020,427,72.5,1.18,148.52,17.44,91.83
Maharashtra,Pune,28-04-2020,490,23.87,66.32,149.28,88.22,147.92
Maharashtra,Pune,01-05-2020,160,101.78,138.02,138.2,38.17,131.37
Maharashtra,Pune,05-05-2020,224,190.4,163.15,120.52,8.11,141.24
Maharashtra,Pune,10-05-2020,61,48.38,273.85,50.29,78.15,14.16
Maharashtra,Pune,14-05-2020,389,167.65,112.8,100.51,74.56,143.6
Maharashtra,Pune,04-06-2020,263,259.18,244.24,61.34,75.36,105.85
Maharashtra,Pune,07-06-2020,320,189.17,192.48,51.27,55.84,22.02
Maharashtra,Pune,11-06-2020,352,40.58,98.42,46.66,84.27,167.68
Maharashtra,Pune,16-06-2020,275,167.99,210.97,139.18,76.31,86.41
Maharashtra,Pune,24-06-2020,229,218.68,268.22,69.07,51.25,114.71
Maharashtra,Pune,29-06-2020,138,80.94,70.2,22.62,91.63,2.71
Maharashtra,Pune,03-07-2020,235,92.24,49.37,12.78,84.5,123.78
Maharashtra,Pune,06-07-2020,129,172.61,232.41,138.84,13.78,35.46
Maharashtra,Pune,17-07-2020,479,21.08,299.93,160.76,4.88,107.85
Maharashtra,Pune,01-08-2020,95,15.77,115.69,130.19,53.46,19.67
Maharashtra,Pune,03-08-2020,72,32.68,204.59,185.49,27.05,154.11
Maharashtra,Pune,14-08-2020,457.5,63.58,83.26,63.49,63.72,64.045
Maharashtra,Pune,23-08-2020,17,31.74,369.75,164.12,76.05,81.52
Maharashtra,Pune,28-08-2020,352,130.36,248,40.32,77.27,196.28
Maharashtra,Pune,06-09-2020,395,217.67,310.68,95.85,56.45,58.63
Maharashtra,Pune,07-09-2020,75,37.59,273.46,15.38,95.46,45.85
Maharashtra,Pune,13-09-2020,234,5.24,102.14,183.77,35.82,56.41
Maharashtra,Pune,22-10-2020,259,157.69,26.64,150.25,14.22,113.55
Maharashtra,Pune,26-10-2020,272,39.78,300.29,136.37,32.07,38.93
Maharashtra,Pune,12-11-2020,383,188.56,171.53,187.67,66.44,172.07
Maharashtra,Pune,20-11-2020,178,121.04,197.62,195.02,68.85,15.22
Maharashtra,Pune,12-12-2020,253,205.27,251.33,158.54,20.81,120.43
Maharashtra,Pune,18-12-2020,462,22.18,244.83,30.17,91.43,1.34
Maharashtra,Pune,28-12-2020,140,201.43,120.89,141.66,58.94,110.75
Maharashtra,Pune,04-01-2021,137,290.62,135.55,118.9,41.62,190.08
